video: james_low_camera_angle.mp4, backend detector: ssd, model_name: ArcFace, candidate score: 0.9, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: SFace, candidate score: 1.1, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: SFace, candidate score: 1.05, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: SFace, candidate score: 1.0, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: SFace, candidate score: 0.95, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: SFace, candidate score: 0.9, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: Facenet512, candidate score: 1.1, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: Facenet512, candidate score: 1.05, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: Facenet512, candidate score: 1.0, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: Facenet512, candidate score: 0.95, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: Facenet512, candidate score: 0.9, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: OpenFace, candidate score: 1.1, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: OpenFace, candidate score: 1.05, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: OpenFace, candidate score: 1.0, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: OpenFace, candidate score: 0.95, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: OpenFace, candidate score: 0.9, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: DeepFace, candidate score: 1.1, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: DeepFace, candidate score: 1.05, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: DeepFace, candidate score: 1.0, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
video: james_low_camera_angle.mp4, backend detector: ssd, model_name: DeepFace, candidate score: 0.95, time limit exceeded, correct detections: 0, incorrect detections: 0, no detections: 0
